"student label","game score","coast","game scheduled","percent training sessions attended","overall fitness score","# extra strategy sessions attended","hours of sleep the night before game","early bird/night owl","previous competitive sports","# meals on day prior to game","university year","game","curling","gymnastics","baseball","martial_arts","frisbee","table_tennis","basketball","football","evening","morning","west coast","night_owl"
214,38.44,"east coast","noon",1,0.59,7,2,"night owl","baseball",4,1,5,0,0,1,0,0,0,0,0,0,0,0,1
215,15.35,"east coast","noon",0.04,0.9,0,6,"night owl","basketball",3,2,5,0,0,0,0,0,0,1,0,0,0,0,1
216,23.22,"east coast","noon",0.2,0.98,6,3,"night owl","table tennis",3,2,5,0,0,0,0,0,1,0,0,0,0,0,1
217,15.83,"east coast","noon",0.99,0,8,2,"night owl","gymnastics",5,1,5,0,1,0,0,0,0,0,0,0,0,0,1
218,0,"east coast","noon",0,0,0,0,"night owl","baseball",4,3,5,0,0,1,0,0,0,0,0,0,0,0,1
219,0,"east coast","noon",0.12,0,3,10,"night owl","curling",6,1,5,1,0,0,0,0,0,0,0,0,0,0,1
220,76.02,"east coast","noon",1,1,8,10,"night owl","baseball",3,3,5,0,0,1,0,0,0,0,0,0,0,0,1
221,0,"east coast","noon",0,0.02,0,4,"night owl","baseball",3,2,5,0,0,1,0,0,0,0,0,0,0,0,1
222,21.36,"east coast","noon",0,1,4,0,"night owl","football",3,2,5,0,0,0,0,0,0,0,1,0,0,0,1
223,0,"east coast","noon",0.15,0,7,1,"early bird","curling",2,1,5,1,0,0,0,0,0,0,0,0,0,0,0
224,13.72,"east coast","noon",0,0.93,6,11,"night owl","table tennis",3,3,5,0,0,0,0,0,1,0,0,0,0,0,1
225,17.14,"east coast","noon",0.2,0.02,6,2,"night owl","basketball",2,2,5,0,0,0,0,0,0,1,0,0,0,0,1
226,32.6,"east coast","noon",0.5,0.97,3,11,"night owl","table tennis",6,4,5,0,0,0,0,0,1,0,0,0,0,0,1
227,34.5,"east coast","noon",0.08,0.96,8,11,"early bird","martial arts",5,2,5,0,0,0,1,0,0,0,0,0,0,0,0
228,81.8,"east coast","noon",1,1,10,10,"night owl","table tennis",4,4,5,0,0,0,0,0,1,0,0,0,0,0,1
229,37.08,"east coast","noon",1,0.12,10,5,"night owl","curling",3,2,5,1,0,0,0,0,0,0,0,0,0,0,1
230,0,"east coast","noon",0.06,0,2,0,"night owl","football",5,2,5,0,0,0,0,0,0,0,1,0,0,0,1
231,50.37,"east coast","noon",1,0.82,4,8,"night owl","table tennis",3,4,5,0,0,0,0,0,1,0,0,0,0,0,1
232,15.52,"east coast","noon",0.65,0,7,12,"night owl","baseball",5,3,5,0,0,1,0,0,0,0,0,0,0,0,1
233,24.82,"east coast","noon",0.84,0.24,6,11,"night owl","gymnastics",5,4,5,0,1,0,0,0,0,0,0,0,0,0,1
234,0,"east coast","noon",0.04,0.15,0,0,"night owl","football",5,2,5,0,0,0,0,0,0,0,1,0,0,0,1
235,73.79,"east coast","noon",0.97,1,6,8,"night owl","basketball",5,3,5,0,0,0,0,0,0,1,0,0,0,0,1
236,48.23,"east coast","noon",1,0.76,6,12,"night owl","frisbee",4,2,5,0,0,0,0,1,0,0,0,0,0,0,1
237,22.22,"east coast","noon",0.48,0,4,10,"night owl","curling",3,2,5,1,0,0,0,0,0,0,0,0,0,0,1
238,10.21,"east coast","noon",0,0,9,8,"night owl","curling",3,3,5,1,0,0,0,0,0,0,0,0,0,0,1
239,11.45,"east coast","noon",1,0.02,4,10,"night owl","curling",4,4,5,1,0,0,0,0,0,0,0,0,0,0,1
240,47.46,"east coast","noon",0.94,0.86,5,0,"night owl","martial arts",3,3,5,0,0,0,1,0,0,0,0,0,0,0,1
241,60.49,"east coast","evening",1,0.76,6,7,"night owl","martial arts",4,3,5,0,0,0,1,0,0,0,0,1,0,0,1
242,21.06,"east coast","evening",0.13,0.95,2,3,"night owl","martial arts",5,1,5,0,0,0,1,0,0,0,0,1,0,0,1
243,31.92,"east coast","evening",1,0.07,5,11,"night owl","football",5,2,5,0,0,0,0,0,0,0,1,1,0,0,1
244,54.11,"east coast","evening",0.32,0.95,9,9,"night owl","football",3,3,5,0,0,0,0,0,0,0,1,1,0,0,1
245,40.49,"east coast","evening",0.1,0.79,10,10,"night owl","curling",2,3,5,1,0,0,0,0,0,0,0,1,0,0,1
246,25.92,"east coast","evening",0.99,0,0,0,"night owl","martial arts",5,1,5,0,0,0,1,0,0,0,0,1,0,0,1
247,13.62,"east coast","evening",0,0.64,2,0,"night owl","curling",5,1,5,1,0,0,0,0,0,0,0,1,0,0,1
248,67.07,"east coast","evening",0.52,1,6,5,"night owl","basketball",3,3,5,0,0,0,0,0,0,1,0,1,0,0,1
249,44.02,"east coast","evening",0.56,0.46,10,10,"night owl","table tennis",5,1,5,0,0,0,0,0,1,0,0,1,0,0,1
250,34.15,"east coast","evening",0.29,0.79,3,7,"night owl","gymnastics",1,4,5,0,1,0,0,0,0,0,0,1,0,0,1
251,49.04,"east coast","morning",0.94,0.48,7,6,"night owl","curling",3,2,5,1,0,0,0,0,0,0,0,0,1,0,1
252,23.05,"east coast","morning",0.41,0.4,2,7,"night owl","baseball",3,4,5,0,0,1,0,0,0,0,0,0,1,0,1
253,72.4,"east coast","morning",0.53,1,6,3,"early bird","frisbee",1,4,5,0,0,0,0,1,0,0,0,0,1,0,0
254,32.34,"east coast","morning",0,0.7,3,10,"night owl","martial arts",3,4,5,0,0,0,1,0,0,0,0,0,1,0,1
255,46.98,"east coast","morning",1,0,5,6,"night owl","martial arts",4,1,5,0,0,0,1,0,0,0,0,0,1,0,1
256,48.77,"east coast","morning",1,0,10,7,"night owl","table tennis",3,3,5,0,0,0,0,0,1,0,0,0,1,0,1
257,35.23,"east coast","morning",0.02,0.92,0,1,"night owl","frisbee",3,4,5,0,0,0,0,1,0,0,0,0,1,0,1
258,36.43,"east coast","morning",0.51,0.3,1,0,"night owl","basketball",4,2,5,0,0,0,0,0,0,1,0,0,1,0,1
259,33.39,"east coast","morning",0.07,1,0,1,"night owl","martial arts",2,4,5,0,0,0,1,0,0,0,0,0,1,0,1
260,38.6,"east coast","morning",0.27,0.93,2,7,"night owl","frisbee",3,3,5,0,0,0,0,1,0,0,0,0,1,0,1
261,12.91,"east coast","noon",0.08,0.88,2,10,"night owl","curling",2,4,5,1,0,0,0,0,0,0,0,0,0,0,1
262,53.46,"east coast","noon",0.59,1,6,12,"night owl","baseball",3,4,5,0,0,1,0,0,0,0,0,0,0,0,1
263,37.94,"east coast","noon",1,0,10,1,"early bird","table tennis",5,2,5,0,0,0,0,0,1,0,0,0,0,0,0
264,76.52,"east coast","noon",0.92,1,5,12,"night owl","martial arts",3,3,5,0,0,0,1,0,0,0,0,0,0,0,1
265,2.67,"east coast","noon",0,0.35,6,0,"early bird","gymnastics",1,2,5,0,1,0,0,0,0,0,0,0,0,0,0
266,17.43,"east coast","noon",1,0.11,5,0,"night owl","gymnastics",6,1,5,0,1,0,0,0,0,0,0,0,0,0,1
267,18.09,"east coast","noon",0,0.98,2,7,"night owl","baseball",5,2,5,0,0,1,0,0,0,0,0,0,0,0,1
268,82.5,"east coast","noon",1,1,10,11,"night owl","table tennis",3,4,5,0,0,0,0,0,1,0,0,0,0,0,1
269,52.35,"east coast","noon",0.47,0.95,10,10,"night owl","martial arts",4,2,5,0,0,0,1,0,0,0,0,0,0,0,1
270,62.14,"east coast","noon",0.9,0.99,7,12,"night owl","curling",4,3,5,1,0,0,0,0,0,0,0,0,0,0,1
271,69.85,"east coast","noon",0.83,1,4,12,"night owl","martial arts",3,2,5,0,0,0,1,0,0,0,0,0,0,0,1
272,21.64,"east coast","noon",0,0.02,0,3,"night owl","basketball",3,2,5,0,0,0,0,0,0,1,0,0,0,0,1
273,40.93,"east coast","noon",0.78,0.01,10,4,"night owl","baseball",6,2,5,0,0,1,0,0,0,0,0,0,0,0,1
274,0,"east coast","noon",0.18,0.44,4,11,"night owl","gymnastics",5,2,5,0,1,0,0,0,0,0,0,0,0,0,1
275,36.04,"east coast","noon",0.55,0.03,5,7,"night owl","martial arts",2,2,5,0,0,0,1,0,0,0,0,0,0,0,1
276,0,"east coast","noon",0.12,0,5,4,"night owl","table tennis",2,3,5,0,0,0,0,0,1,0,0,0,0,0,1
277,0,"east coast","noon",0,0,0,3,"night owl","curling",7,2,5,1,0,0,0,0,0,0,0,0,0,0,1
278,58.84,"east coast","noon",1,0.89,4,11,"night owl","football",3,4,5,0,0,0,0,0,0,0,1,0,0,0,1
279,45.02,"east coast","noon",0.79,0,8,8,"early bird","frisbee",4,2,5,0,0,0,0,1,0,0,0,0,0,0,0
280,48.74,"east coast","noon",0.03,1,9,9,"night owl","frisbee",3,4,5,0,0,0,0,1,0,0,0,0,0,0,1
281,34.47,"west coast","morning",0.02,0.12,10,4,"night owl","curling",4,1,5,1,0,0,0,0,0,0,0,0,1,1,1
282,38.95,"west coast","morning",0.13,0.89,3,2,"night owl","basketball",3,3,5,0,0,0,0,0,0,1,0,0,1,1,1
283,41.21,"west coast","morning",0,0.07,8,12,"early bird","curling",3,4,5,1,0,0,0,0,0,0,0,0,1,1,0
284,43.42,"west coast","morning",0.71,0,4,3,"night owl","curling",6,1,5,1,0,0,0,0,0,0,0,0,1,1,1
285,35.01,"west coast","morning",0.42,0.85,2,9,"night owl","basketball",3,3,5,0,0,0,0,0,0,1,0,0,1,1,1
286,62.14,"west coast","morning",0.73,1,6,4,"night owl","football",6,4,5,0,0,0,0,0,0,0,1,0,1,1,1
287,69.76,"west coast","morning",0.9,1,6,2,"night owl","frisbee",5,1,5,0,0,0,0,1,0,0,0,0,1,1,1
288,51.53,"west coast","morning",0.78,0.62,2,3,"night owl","table tennis",4,3,5,0,0,0,0,0,1,0,0,0,1,1,1
289,65.94,"west coast","morning",0.6,0.96,5,6,"night owl","frisbee",5,1,5,0,0,0,0,1,0,0,0,0,1,1,1
290,29.06,"west coast","morning",0,0.69,1,0,"night owl","basketball",3,2,5,0,0,0,0,0,0,1,0,0,1,1,1
291,61.39,"west coast","morning",0.81,1,0,11,"night owl","table tennis",4,4,5,0,0,0,0,0,1,0,0,0,1,1,1
292,1.54,"west coast","morning",0.07,0.11,3,6,"night owl","baseball",2,3,5,0,0,1,0,0,0,0,0,0,1,1,1
293,31.43,"west coast","morning",0.89,0.31,6,2,"early bird","football",4,4,5,0,0,0,0,0,0,0,1,0,1,1,0
294,30.88,"west coast","morning",0.19,0.03,7,7,"night owl","baseball",6,2,5,0,0,1,0,0,0,0,0,0,1,1,1
295,70.45,"west coast","morning",0.84,1,10,3,"night owl","baseball",5,4,5,0,0,1,0,0,0,0,0,0,1,1,1
296,30.03,"west coast","morning",0.58,0.46,0,7,"night owl","martial arts",4,3,5,0,0,0,1,0,0,0,0,0,1,1,1
297,34.49,"west coast","morning",0,1,5,11,"early bird","frisbee",4,2,5,0,0,0,0,1,0,0,0,0,1,1,0
298,65.51,"west coast","morning",0.94,0.9,6,4,"early bird","martial arts",7,2,5,0,0,0,1,0,0,0,0,0,1,1,0
299,63.52,"west coast","morning",0.97,1,5,7,"night owl","football",7,3,5,0,0,0,0,0,0,0,1,0,1,1,1
300,41.93,"west coast","morning",0.83,0.32,8,3,"early bird","baseball",4,3,5,0,0,1,0,0,0,0,0,0,1,1,0
301,14.05,"west coast","noon",0.06,0,0,4,"night owl","football",6,2,5,0,0,0,0,0,0,0,1,0,0,1,1
302,18.39,"west coast","noon",0.36,0.26,1,0,"early bird","curling",2,3,5,1,0,0,0,0,0,0,0,0,0,1,0
303,0,"west coast","noon",0,0.11,2,1,"early bird","frisbee",3,1,5,0,0,0,0,1,0,0,0,0,0,1,0
304,18.17,"west coast","noon",0,0.38,4,4,"night owl","frisbee",3,3,5,0,0,0,0,1,0,0,0,0,0,1,1
305,54.24,"west coast","noon",0.7,1,7,3,"night owl","curling",7,3,5,1,0,0,0,0,0,0,0,0,0,1,1
306,45.71,"west coast","noon",0.77,0.92,4,6,"night owl","baseball",6,1,5,0,0,1,0,0,0,0,0,0,0,1,1
307,0,"west coast","noon",0,0,3,2,"night owl","gymnastics",4,2,5,0,1,0,0,0,0,0,0,0,0,1,1
308,17.87,"west coast","noon",0,0.15,3,6,"early bird","frisbee",3,3,5,0,0,0,0,1,0,0,0,0,0,1,0
309,0,"west coast","noon",0,0.19,5,4,"night owl","curling",5,3,5,1,0,0,0,0,0,0,0,0,0,1,1
310,7.29,"west coast","noon",0,0.87,7,12,"early bird","football",2,4,5,0,0,0,0,0,0,0,1,0,0,1,0
311,18.17,"west coast","evening",0,0.38,5,5,"night owl","baseball",4,3,5,0,0,1,0,0,0,0,0,1,0,1,1
312,17.28,"west coast","evening",0.41,0.43,1,3,"night owl","martial arts",4,3,5,0,0,0,1,0,0,0,0,1,0,1,1
313,47.04,"west coast","evening",0.98,0.31,0,11,"night owl","martial arts",5,1,5,0,0,0,1,0,0,0,0,1,0,1,1
314,47.17,"west coast","evening",0,0,8,5,"night owl","curling",2,2,5,1,0,0,0,0,0,0,0,1,0,1,1
315,27.51,"west coast","evening",0.05,0.28,3,3,"night owl","frisbee",4,2,5,0,0,0,0,1,0,0,0,1,0,1,1
316,19.6,"west coast","evening",0.41,0,5,5,"night owl","football",4,2,5,0,0,0,0,0,0,0,1,1,0,1,1
317,19.7,"west coast","evening",0,0,2,7,"night owl","table tennis",3,3,5,0,0,0,0,0,1,0,0,1,0,1,1
318,45.62,"west coast","evening",1,0.35,8,3,"night owl","baseball",5,1,5,0,0,1,0,0,0,0,0,1,0,1,1
319,36.92,"west coast","evening",1,0.26,2,3,"night owl","martial arts",3,2,5,0,0,0,1,0,0,0,0,1,0,1,1
320,51.71,"west coast","evening",0.73,0.84,7,3,"early bird","frisbee",7,1,5,0,0,0,0,1,0,0,0,1,0,1,0
321,33.55,"west coast","noon",0,0.18,8,2,"night owl","basketball",3,1,5,0,0,0,0,0,0,1,0,0,0,1,1
322,51.07,"west coast","noon",0.5,1,5,5,"night owl","baseball",4,3,5,0,0,1,0,0,0,0,0,0,0,1,1
323,11.54,"west coast","noon",0.04,0,3,10,"night owl","table tennis",2,1,5,0,0,0,0,0,1,0,0,0,0,1,1
324,16.11,"west coast","noon",0,0.53,5,11,"night owl","table tennis",3,4,5,0,0,0,0,0,1,0,0,0,0,1,1
325,68.78,"west coast","noon",0.8,0.98,7,11,"night owl","frisbee",4,1,5,0,0,0,0,1,0,0,0,0,0,1,1
326,46.84,"west coast","noon",0,1,9,9,"night owl","baseball",4,2,5,0,0,1,0,0,0,0,0,0,0,1,1
327,49.94,"west coast","noon",0.78,0,6,9,"early bird","table tennis",5,2,5,0,0,0,0,0,1,0,0,0,0,1,0
328,55.4,"west coast","noon",0.37,1,5,8,"night owl","football",3,2,5,0,0,0,0,0,0,0,1,0,0,1,1
329,80.11,"west coast","noon",1,1,8,10,"night owl","football",3,4,5,0,0,0,0,0,0,0,1,0,0,1,1
330,35.6,"west coast","noon",0.53,0.23,7,12,"night owl","football",3,4,5,0,0,0,0,0,0,0,1,0,0,1,1
331,35.74,"west coast","noon",0,1,8,12,"night owl","gymnastics",3,2,5,0,1,0,0,0,0,0,0,0,0,1,1
332,56.74,"west coast","noon",0.92,0.87,4,5,"night owl","basketball",3,3,5,0,0,0,0,0,0,1,0,0,0,1,1
333,10.38,"west coast","noon",0.22,0.81,4,7,"early bird","gymnastics",4,3,5,0,1,0,0,0,0,0,0,0,0,1,0
334,70.12,"west coast","noon",0.77,0.94,10,10,"early bird","martial arts",4,2,5,0,0,0,1,0,0,0,0,0,0,1,0
335,0,"west coast","noon",0,0,5,2,"night owl","gymnastics",4,1,5,0,1,0,0,0,0,0,0,0,0,1,1
336,0,"west coast","noon",0.12,0.05,5,11,"night owl","curling",2,2,5,1,0,0,0,0,0,0,0,0,0,1,1
337,39.44,"west coast","noon",0.1,0.08,0,3,"night owl","baseball",5,1,5,0,0,1,0,0,0,0,0,0,0,1,1
338,44.1,"west coast","noon",0.47,0.7,10,8,"early bird","baseball",2,4,5,0,0,1,0,0,0,0,0,0,0,1,0
339,63.67,"west coast","noon",0.96,1,5,8,"night owl","table tennis",3,3,5,0,0,0,0,0,1,0,0,0,0,1,1
340,75.39,"west coast","noon",0.93,0.9,10,10,"night owl","frisbee",3,3,5,0,0,0,0,1,0,0,0,0,0,1,1
341,39.41,"west coast","noon",0.04,0.99,4,8,"early bird","basketball",5,3,5,0,0,0,0,0,0,1,0,0,0,1,0
342,30.52,"west coast","noon",0.74,0.14,4,3,"night owl","table tennis",5,2,5,0,0,0,0,0,1,0,0,0,0,1,1
343,66.93,"west coast","noon",0.88,0.83,10,9,"night owl","martial arts",4,2,5,0,0,0,1,0,0,0,0,0,0,1,1
344,52.37,"west coast","noon",0.43,0.97,7,6,"night owl","basketball",4,3,5,0,0,0,0,0,0,1,0,0,0,1,1
345,57.15,"west coast","noon",0.95,0.82,5,9,"night owl","frisbee",5,2,5,0,0,0,0,1,0,0,0,0,0,1,1
346,34.44,"west coast","noon",0.46,0.91,4,7,"night owl","baseball",4,3,5,0,0,1,0,0,0,0,0,0,0,1,1
347,2.23,"west coast","noon",0.03,0,3,2,"night owl","football",4,2,5,0,0,0,0,0,0,0,1,0,0,1,1
348,60.54,"west coast","noon",1,1,0,8,"night owl","curling",7,4,5,1,0,0,0,0,0,0,0,0,0,1,1
349,51.85,"west coast","noon",1,0.54,9,1,"early bird","basketball",3,3,5,0,0,0,0,0,0,1,0,0,0,1,0
350,13.8,"west coast","noon",1,0,6,6,"night owl","baseball",4,2,5,0,0,1,0,0,0,0,0,0,0,1,1
351,49.71,"west coast","noon",0.21,0.93,8,2,"night owl","curling",3,2,5,1,0,0,0,0,0,0,0,0,0,1,1
352,31.46,"west coast","noon",1,0.03,3,7,"night owl","table tennis",4,2,5,0,0,0,0,0,1,0,0,0,0,1,1
353,53.21,"west coast","noon",0,0,9,2,"night owl","baseball",3,2,5,0,0,1,0,0,0,0,0,0,0,1,1
354,34.01,"west coast","noon",0,0.91,3,8,"night owl","frisbee",4,3,5,0,0,0,0,1,0,0,0,0,0,1,1
355,76.19,"west coast","noon",1,0.93,10,11,"night owl","football",4,3,5,0,0,0,0,0,0,0,1,0,0,1,1
356,28.98,"west coast","noon",0,0.24,3,4,"night owl","curling",3,2,5,1,0,0,0,0,0,0,0,0,0,1,1
357,53.48,"west coast","noon",0.15,0.31,0,7,"night owl","baseball",4,1,5,0,0,1,0,0,0,0,0,0,0,1,1
358,37.51,"west coast","noon",0.29,0,7,4,"night owl","curling",3,1,5,1,0,0,0,0,0,0,0,0,0,1,1
359,83.02,"west coast","noon",0.9,1,5,8,"night owl","martial arts",2,4,5,0,0,0,1,0,0,0,0,0,0,1,1
360,38.02,"west coast","noon",0.01,0.36,0,2,"night owl","frisbee",6,1,5,0,0,0,0,1,0,0,0,0,0,1,1
361,60.51,"west coast","morning",0.92,0.78,8,10,"night owl","frisbee",3,1,5,0,0,0,0,1,0,0,0,0,1,1,1
362,59.21,"west coast","morning",0.98,1,0,0,"night owl","martial arts",6,3,5,0,0,0,1,0,0,0,0,0,1,1,1
363,16.97,"west coast","morning",0.08,0.39,4,11,"night owl","frisbee",2,3,5,0,0,0,0,1,0,0,0,0,1,1,1
364,0,"west coast","morning",0,0,1,5,"night owl","gymnastics",6,1,5,0,1,0,0,0,0,0,0,0,1,1,1
365,44.73,"west coast","morning",0.09,0.88,4,6,"early bird","martial arts",2,2,5,0,0,0,1,0,0,0,0,0,1,1,0
366,13.96,"west coast","morning",0,0.97,1,11,"night owl","frisbee",4,3,5,0,0,0,0,1,0,0,0,0,1,1,1
367,68.49,"west coast","morning",1,1,2,3,"night owl","martial arts",5,4,5,0,0,0,1,0,0,0,0,0,1,1,1
368,38.42,"west coast","morning",0.46,1,3,11,"night owl","curling",3,4,5,1,0,0,0,0,0,0,0,0,1,1,1
369,49.03,"west coast","morning",0.66,1,1,9,"night owl","table tennis",5,2,5,0,0,0,0,0,1,0,0,0,1,1,1
370,0,"west coast","morning",0,0.12,4,0,"night owl","football",3,2,5,0,0,0,0,0,0,0,1,0,1,1,1
371,68.63,"west coast","noon",0.93,0.95,7,9,"night owl","curling",3,2,5,1,0,0,0,0,0,0,0,0,0,1,1
372,72.73,"west coast","noon",0.67,0.97,10,8,"early bird","football",4,3,5,0,0,0,0,0,0,0,1,0,0,1,0
373,33.66,"west coast","noon",0.85,0,7,7,"night owl","table tennis",3,2,5,0,0,0,0,0,1,0,0,0,0,1,1
374,37.8,"west coast","noon",0.61,0.64,5,8,"night owl","baseball",3,2,5,0,0,1,0,0,0,0,0,0,0,1,1
375,13.21,"west coast","noon",0,0.5,5,11,"night owl","gymnastics",5,1,5,0,1,0,0,0,0,0,0,0,0,1,1
376,37.49,"west coast","noon",0.39,0.91,1,9,"night owl","football",4,3,5,0,0,0,0,0,0,0,1,0,0,1,1
377,31,"west coast","noon",0.96,0,4,3,"night owl","curling",4,1,5,1,0,0,0,0,0,0,0,0,0,1,1
378,36.18,"west coast","noon",0.1,1,3,10,"night owl","baseball",4,3,5,0,0,1,0,0,0,0,0,0,0,1,1
379,28.2,"west coast","noon",0.3,0.92,0,12,"night owl","curling",4,2,5,1,0,0,0,0,0,0,0,0,0,1,1
380,62.16,"west coast","noon",1,0.83,9,8,"night owl","curling",3,3,5,1,0,0,0,0,0,0,0,0,0,1,1
381,23.71,"west coast","evening",0,0,2,5,"night owl","football",3,4,5,0,0,0,0,0,0,0,1,1,0,1,1
382,5.59,"west coast","evening",0.78,0.19,1,12,"early bird","table tennis",5,4,5,0,0,0,0,0,1,0,0,1,0,1,0
383,35.1,"west coast","evening",0,0.96,0,9,"night owl","curling",3,4,5,1,0,0,0,0,0,0,0,1,0,1,1
384,16.77,"west coast","evening",0,0,6,4,"night owl","baseball",3,2,5,0,0,1,0,0,0,0,0,1,0,1,1
385,47.51,"west coast","evening",1,0.05,9,8,"night owl","table tennis",5,1,5,0,0,0,0,0,1,0,0,1,0,1,1
386,27.8,"west coast","evening",0,0.52,8,12,"night owl","football",3,4,5,0,0,0,0,0,0,0,1,1,0,1,1
387,46.1,"west coast","evening",0.87,0.4,1,6,"night owl","martial arts",3,4,5,0,0,0,1,0,0,0,0,1,0,1,1
388,29.9,"west coast","evening",0.86,0,6,3,"early bird","football",5,1,5,0,0,0,0,0,0,0,1,1,0,1,0
389,32.17,"west coast","evening",0.74,0.36,5,7,"early bird","football",5,1,5,0,0,0,0,0,0,0,1,1,0,1,0
390,33.37,"west coast","evening",0.06,1,3,2,"night owl","curling",2,4,5,1,0,0,0,0,0,0,0,1,0,1,1
391,22.13,"west coast","noon",0.11,0.53,1,4,"night owl","martial arts",3,2,5,0,0,0,1,0,0,0,0,0,0,1,1
392,69.88,"west coast","noon",0.94,1,6,5,"early bird","basketball",5,3,5,0,0,0,0,0,0,1,0,0,0,1,0
393,29.88,"west coast","noon",0.13,0.96,4,3,"night owl","martial arts",7,1,5,0,0,0,1,0,0,0,0,0,0,1,1
394,31.9,"west coast","noon",0.89,0.24,7,5,"night owl","football",4,2,5,0,0,0,0,0,0,0,1,0,0,1,1
395,6.77,"west coast","noon",0,0,2,4,"early bird","frisbee",4,2,5,0,0,0,0,1,0,0,0,0,0,1,0
396,21.69,"west coast","noon",0,1,3,0,"night owl","football",3,3,5,0,0,0,0,0,0,0,1,0,0,1,1
397,38.86,"west coast","noon",1,0.13,10,4,"night owl","gymnastics",4,1,5,0,1,0,0,0,0,0,0,0,0,1,1
398,37.4,"west coast","noon",0.79,0.05,10,8,"night owl","table tennis",4,2,5,0,0,0,0,0,1,0,0,0,0,1,1
399,60.07,"west coast","noon",0.78,0.74,9,8,"night owl","frisbee",2,4,5,0,0,0,0,1,0,0,0,0,0,1,1
400,15.87,"west coast","noon",0,1,2,4,"night owl","table tennis",2,4,5,0,0,0,0,0,1,0,0,0,0,1,1
401,11.85,"west coast","noon",0,0,1,5,"night owl","table tennis",4,1,5,0,0,0,0,0,1,0,0,0,0,1,1
402,39.88,"west coast","noon",0.89,0.2,9,8,"night owl","football",2,3,5,0,0,0,0,0,0,0,1,0,0,1,1
403,28.46,"west coast","noon",0,0.98,6,9,"night owl","baseball",2,4,5,0,0,1,0,0,0,0,0,0,0,1,1
404,4.5,"west coast","noon",0,0.79,2,12,"night owl","frisbee",4,4,5,0,0,0,0,1,0,0,0,0,0,1,1
405,19.84,"west coast","noon",0.1,0.24,0,4,"night owl","martial arts",3,2,5,0,0,0,1,0,0,0,0,0,0,1,1
406,0,"west coast","noon",0,0,3,9,"early bird","baseball",3,3,5,0,0,1,0,0,0,0,0,0,0,1,0
407,52.04,"west coast","noon",0.86,0.91,3,5,"night owl","frisbee",5,4,5,0,0,0,0,1,0,0,0,0,0,1,1
408,39.74,"west coast","noon",0.28,1,5,5,"night owl","basketball",4,1,5,0,0,0,0,0,0,1,0,0,0,1,1
409,18.24,"west coast","noon",0.25,0.38,7,3,"night owl","table tennis",2,3,5,0,0,0,0,0,1,0,0,0,0,1,1
410,63.6,"west coast","noon",0.58,1,7,10,"night owl","frisbee",2,4,5,0,0,0,0,1,0,0,0,0,0,1,1
411,17.38,"west coast","noon",0.15,0.75,2,8,"night owl","baseball",7,3,5,0,0,1,0,0,0,0,0,0,0,1,1
412,31.26,"west coast","noon",0,1,3,10,"early bird","curling",5,3,5,1,0,0,0,0,0,0,0,0,0,1,0
413,66.13,"west coast","noon",0.75,0.98,7,8,"night owl","table tennis",3,3,5,0,0,0,0,0,1,0,0,0,0,1,1
414,30.57,"west coast","noon",0.32,0.92,3,3,"night owl","football",4,2,5,0,0,0,0,0,0,0,1,0,0,1,1
415,43.59,"west coast","noon",0.52,0.65,10,9,"night owl","gymnastics",7,4,5,0,1,0,0,0,0,0,0,0,0,1,1
416,56.29,"west coast","noon",1,0.98,6,0,"early bird","table tennis",7,2,5,0,0,0,0,0,1,0,0,0,0,1,0
417,4.65,"west coast","noon",0,0.28,7,10,"night owl","curling",4,4,5,1,0,0,0,0,0,0,0,0,0,1,1
418,35.13,"west coast","noon",0.64,0,5,4,"night owl","football",5,2,5,0,0,0,0,0,0,0,1,0,0,1,1
419,40.69,"west coast","noon",0.48,1,2,4,"night owl","football",3,1,5,0,0,0,0,0,0,0,1,0,0,1,1
420,40.19,"west coast","noon",0.41,0.71,10,2,"night owl","basketball",6,2,5,0,0,0,0,0,0,1,0,0,0,1,1
421,24.25,"west coast","noon",0.02,0.29,5,11,"night owl","martial arts",1,4,5,0,0,0,1,0,0,0,0,0,0,1,1
422,25,"west coast","noon",0.01,0,7,6,"night owl","baseball",3,2,5,0,0,1,0,0,0,0,0,0,0,1,1
423,33.27,"west coast","noon",0.21,0.85,6,12,"night owl","martial arts",3,3,5,0,0,0,1,0,0,0,0,0,0,1,1
424,36.25,"west coast","noon",0.06,0.98,1,9,"early bird","frisbee",3,3,5,0,0,0,0,1,0,0,0,0,0,1,0
425,19.32,"west coast","noon",0.09,0.87,7,8,"early bird","baseball",6,2,5,0,0,1,0,0,0,0,0,0,0,1,0
426,42.32,"west coast","noon",0.97,0.49,5,5,"night owl","table tennis",4,4,5,0,0,0,0,0,1,0,0,0,0,1,1
427,44.42,"west coast","noon",1,0.87,1,12,"night owl","curling",7,3,5,1,0,0,0,0,0,0,0,0,0,1,1
428,41.42,"west coast","noon",0.96,0.76,6,4,"night owl","table tennis",7,4,5,0,0,0,0,0,1,0,0,0,0,1,1
429,23.65,"west coast","noon",0.55,0.69,0,0,"night owl","gymnastics",3,3,5,0,1,0,0,0,0,0,0,0,0,1,1
430,64.13,"west coast","noon",1,0.99,6,8,"night owl","curling",5,3,5,1,0,0,0,0,0,0,0,0,0,1,1
431,38.64,"west coast","noon",0.2,0.61,0,1,"night owl","frisbee",4,1,5,0,0,0,0,1,0,0,0,0,0,1,1
